abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,generation,height_m,hp,is_legendary,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg
"['Inner Focus', 'Telepathy', 'Symbiosis']",2,2,1,1,1,1,1,1,0,1,1,1,1,1,0.5,1,1,1,60,5120,70,490,45,Sage PokÃ©mon,80,1250000,7,1.5,90,0,Yareyuutanãƒ¤ãƒ¬ãƒ¦ãƒ¼ã‚¿ãƒ³,Oranguru,50,765,90,110,60,normal,psychic,76
"['Receiver', 'Defiant']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,5120,70,490,45,Teamwork PokÃ©mon,90,1250000,7,2,100,0,NagetukesaruãƒŠã‚²ãƒ„ã‚±ã‚µãƒ«,Passimian,50,766,40,60,80,fighting,,82.8
['Wimp Out'],1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,35,5120,70,230,90,Turn Tail PokÃ©mon,40,1000000,7,0.5,25,0,Kosokumushiã‚³ã‚½ã‚¯ãƒ ã‚·,Wimpod,50,767,20,30,80,bug,water,12
['Emergency Exit'],1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,125,5120,70,530,45,Hard Scale PokÃ©mon,140,1000000,7,2,75,0,Gusokumushaã‚°ã‚½ã‚¯ãƒ ã‚·ãƒ£,Golisopod,50,768,60,90,40,bug,water,108
"['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,55,3840,70,320,140,Sand Heap PokÃ©mon,80,1000000,7,0.5,55,0,Sunabaã‚¹ãƒŠãƒã‚¡,Sandygast,50,769,70,45,15,ghost,ground,70
"['Water Compaction', 'Sand Veil']",0.5,2,1,0,1,0,1,1,2,2,1,2,0,0.25,1,0.5,1,2,75,3840,70,480,60,Sand Castle PokÃ©mon,110,1000000,7,1.3,85,0,Sirodethnaã‚·ãƒ­ãƒ‡ã‚¹ãƒŠ,Palossand,50,770,100,75,35,ghost,ground,250
"['Innards Out', 'Unaware']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,60,3840,70,410,60,Sea Cucumber PokÃ©mon,130,800000,7,0.3,55,0,NamakobushiãƒŠãƒžã‚³ãƒ–ã‚·,Pyukumuku,50,771,30,130,5,water,,1.2
['Battle Armor'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,534,3,Synthetic PokÃ©mon,95,1250000,7,1.9,95,0,Type: Nullã‚¿ã‚¤ãƒ—ï¼šãƒŒãƒ«,Type: Null,,772,95,95,59,normal,,120.5
['RKS System'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,95,30720,0,570,3,Synthetic PokÃ©mon,95,1250000,7,2.3,95,0,Silvadyã‚·ãƒ«ãƒ´ã‚¡ãƒ‡ã‚£,Silvally,,773,95,95,95,normal,,100.5
['Shields Down'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,60,6400,70,440,30,Meteor PokÃ©mon,100,1059860,7,0.3,60,0,Metenoãƒ¡ãƒ†ãƒŽ,Minior-Meteor,,774,60,100,60,rock,flying,40
['Comatose'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,115,5120,70,480,45,Drowsing PokÃ©mon,65,1250000,7,0.4,65,0,Nekkoaraãƒãƒƒã‚³ã‚¢ãƒ©,Komala,50,775,75,95,65,normal,,19.9
['Shell Armor'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,78,5120,70,485,70,Blast Turtle PokÃ©mon,135,1000000,7,2,60,0,Bakugamesãƒã‚¯ã‚¬ãƒ¡ã‚¹,Turtonator,50,776,91,85,36,fire,dragon,212
"['Iron Barbs', 'Lightningrod', 'Sturdy']",0.5,1,0.5,0.5,0.5,2,2,0.25,1,0.5,4,0.5,0.5,0,0.5,0.5,0.25,1,98,2560,70,435,180,Roly-Poly PokÃ©mon,63,1000000,7,0.3,65,0,Togedemaruãƒˆã‚²ãƒ‡ãƒžãƒ«,Togedemaru,50,777,40,73,96,electric,steel,3.3
['Disguise'],0.25,1,0,1,1,0,1,1,2,1,1,1,0,1,1,1,2,1,90,5120,70,476,45,Disguise PokÃ©mon,80,1000000,7,0.2,55,0,MimikkyuãƒŸãƒŸãƒƒã‚­ãƒ¥,Mimikyu,50,778,50,105,96,ghost,fairy,0.7
"['Dazzling', 'Strong Jaw', 'Wonder Skin ']",2,2,1,2,1,0.5,0.5,1,2,2,1,0.5,1,1,0.5,1,0.5,0.5,105,3840,70,475,80,Gnash Teeth PokÃ©mon,70,1000000,7,0.9,68,0,Hagigishiriãƒã‚®ã‚®ã‚·ãƒª,Bruxish,50,779,70,70,92,water,psychic,19
"['Berserk', 'Sap Sipper', 'Cloud Nine']",1,1,2,0.5,2,2,0.5,1,0,0.5,1,2,1,1,1,1,1,0.5,60,5120,70,485,70,Placid PokÃ©mon,85,1000000,7,3,78,0,Jijilongã‚¸ã‚¸ãƒ¼ãƒ­ãƒ³,Drampa,50,780,135,91,36,normal,dragon,185
['Steelworker'],1,2,1,0.5,1,0,2,2,2,0.5,0.5,2,0,1,1,1,1,0.5,131,6400,70,517,25,Sea Creeper PokÃ©mon,100,1000000,7,3.9,70,0,Dadarinãƒ€ãƒ€ãƒªãƒ³,Dhelmise,,781,86,90,40,ghost,grass,210
"['Bulletproof', 'Soundproof', 'Overcoat']",1,1,2,0.5,2,1,0.5,1,1,0.5,1,2,1,1,1,1,1,0.5,55,10240,70,300,45,Scaly PokÃ©mon,65,1250000,7,0.6,45,0,Jyarakoã‚¸ãƒ£ãƒ©ã‚³,Jangmo-o,50,782,45,45,45,dragon,,29.7
"['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,75,10240,70,420,45,Scaly PokÃ©mon,90,1250000,7,1.2,55,0,Jyarangoã‚¸ãƒ£ãƒ©ãƒ³ã‚´,Hakamo-o,50,783,65,70,65,dragon,fighting,47
"['Bulletproof', 'Soundproof', 'Overcoat']",0.5,0.5,2,0.5,4,1,0.5,2,1,0.5,1,2,1,1,2,0.5,1,0.5,110,10240,70,600,45,Scaly PokÃ©mon,125,1250000,7,1.6,75,0,Jyararangaã‚¸ãƒ£ãƒ©ãƒ©ãƒ³ã‚¬,Kommo-o,50,784,100,105,85,dragon,fighting,78.2
"['Electric Surge', 'Telepathy']",0.5,0.5,0,0.5,1,0.5,1,0.5,1,1,2,1,1,2,1,1,1,1,115,3840,70,570,3,Land Spirit PokÃ©mon,85,1250000,7,1.8,70,1,Kapu-kokekoã‚«ãƒ—ãƒ»ã‚³ã‚±ã‚³,Tapu Koko,,785,95,75,130,electric,fairy,20.5
"['Psychic Surge', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,3840,70,570,3,Land Spirit PokÃ©mon,75,1250000,7,1.2,70,1,Kapu-tetefuã‚«ãƒ—ãƒ»ãƒ†ãƒ†ãƒ•,Tapu Lele,,786,130,115,95,psychic,fairy,18.6
"['Grassy Surge', 'Telepathy']",1,0.5,0,0.5,1,0.5,2,2,1,0.5,0.5,2,1,4,1,1,2,0.5,130,3840,70,570,3,Land Spirit PokÃ©mon,115,1250000,7,1.9,70,1,Kapu-bululã‚«ãƒ—ãƒ»ãƒ–ãƒ«ãƒ«,Tapu Bulu,,787,85,95,75,grass,fairy,45.5
"['Misty Surge', 'Telepathy']",0.5,0.5,0,2,1,0.5,0.5,1,1,2,1,0.5,1,2,1,1,1,0.5,75,3840,70,570,3,Land Spirit PokÃ©mon,115,1250000,7,1.3,70,1,Kapu-rehireã‚«ãƒ—ãƒ»ãƒ¬ãƒ’ãƒ¬,Tapu Fini,,788,95,130,85,water,fairy,21.2
['Unaware'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,29,30720,0,200,45,Nebula PokÃ©mon,31,1250000,7,0.2,43,1,Cosmogã‚³ã‚¹ãƒ¢ãƒƒã‚°,Cosmog,,789,29,31,37,psychic,,0.1
['Sturdy'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,29,30720,0,400,45,Protostar PokÃ©mon,131,1250000,7,0.1,43,1,Cosmovumã‚³ã‚¹ãƒ¢ã‚¦ãƒ ,Cosmoem,,790,29,131,37,psychic,,999.9
['Full Metal Body'],1,2,0.5,1,0.5,1,2,0.5,2,0.5,2,0.5,0.5,0,0.25,0.5,0.5,1,137,30720,0,680,45,Sunne PokÃ©mon,107,1250000,7,3.4,137,1,Solgaleoã‚½ãƒ«ã‚¬ãƒ¬ã‚ª,Solgaleo,,791,113,89,97,psychic,steel,230
['Shadow Shield'],1,4,1,1,1,0,1,1,4,1,1,1,0,0.5,0.5,1,1,1,113,30720,0,680,45,Moone PokÃ©mon,89,1250000,7,4,137,1,Lunalaãƒ«ãƒŠã‚¢ãƒ¼ãƒ©,Lunala,,792,137,107,97,psychic,ghost,120
['Beast Boost'],0.5,1,1,1,0.5,1,0.5,0.5,1,1,4,1,0.5,0.25,2,1,2,2,53,30720,0,570,45,Parasite PokÃ©mon,47,1250000,7,1.2,109,1,Uturoidã‚¦ãƒ„ãƒ­ã‚¤ãƒ‰,Nihilego,,793,127,131,103,rock,poison,55.5
['Beast Boost'],0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,139,30720,0,570,25,Swollen PokÃ©mon,139,1250000,7,2.4,107,1,Massivoonãƒžãƒƒã‚·ãƒ–ãƒ¼ãƒ³,Buzzwole,,794,53,53,79,bug,fighting,333.6
['Beast Boost'],0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,137,30720,0,570,255,Lissome PokÃ©mon,37,1250000,7,1.8,71,1,Pheroacheãƒ•ã‚§ãƒ­ãƒ¼ãƒã‚§,Pheromosa,,795,137,37,151,bug,fighting,25
['Beast Boost'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,89,30720,0,570,30,Glowing PokÃ©mon,71,1250000,7,3.8,83,1,Denjyumokuãƒ‡ãƒ³ã‚¸ãƒ¥ãƒ¢ã‚¯,Xurkitree,,796,173,71,83,electric,,100
['Beast Boost'],0.25,1,0.5,2,0.5,1,2,0.5,1,0.25,0,1,0.5,0,0.5,1,0.5,1,101,30720,0,570,25,Launch PokÃ©mon,103,1250000,7,9.2,97,1,Tekkaguyaãƒ†ãƒƒã‚«ã‚°ãƒ¤,Celesteela,,797,107,101,61,steel,flying,999.9
['Beast Boost'],1,1,0.5,0.5,0.5,2,4,1,1,0.25,1,1,0.5,0,0.5,0.5,0.5,0.5,181,30720,0,570,255,Drawn Sword PokÃ©mon,131,1250000,7,0.3,59,1,Kamiturugiã‚«ãƒŸãƒ„ãƒ«ã‚®,Kartana,,798,59,31,109,grass,steel,0.1
['Beast Boost'],2,0.5,2,0.5,4,2,0.5,1,0.5,0.5,1,2,1,1,0,1,1,0.5,101,30720,0,570,15,Junkivore PokÃ©mon,53,1250000,7,5.5,223,1,Akuzikingã‚¢ã‚¯ã‚¸ã‚­ãƒ³ã‚°,Guzzlord,,799,97,53,43,dark,dragon,888
['Prism Armor'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,107,30720,0,600,3,Prism PokÃ©mon,101,1250000,7,2.4,97,1,Necrozmaãƒã‚¯ãƒ­ã‚ºãƒž,Necrozma,,800,127,89,79,psychic,,230
['Soul-Heart'],0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,95,30720,0,600,3,Artificial PokÃ©mon,115,1250000,7,1,80,1,Magearnaãƒžã‚®ã‚¢ãƒŠ,Magearna,,801,130,115,65,steel,fairy,80.5
['Thick Fat'],1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,100,5120,70,625,45,Seed PokÃ©mon,123,1059860,6,2.4,80,0,Fushigibanaãƒ•ã‚·ã‚®ãƒãƒŠ,Mega Venusaur,88.1,802,122,120,80,grass,poison,155
['Tough Claws'],0.5,1,2,0.5,1,1,0.25,1,1,0.25,2,1,1,1,1,2,0.5,1,130,5120,70,634,45,Flame PokÃ©mon,111,1059860,6,1.7,78,0,Lizardonãƒªã‚¶ãƒ¼ãƒ‰ãƒ³,Mega Charizard X,88.1,803,130,85,100,fire,dragon,110.5
['Drought'],0.25,1,1,2,0.5,0.5,0.5,1,1,0.25,0,1,1,1,1,4,0.5,2,104,5120,70,634,45,Flame PokÃ©mon,78,1059860,6,1.7,78,0,Lizardonãƒªã‚¶ãƒ¼ãƒ‰ãƒ³,Mega Charizard Y,88.1,804,159,115,100,fire,flying,100.5
['Mega Launcher'],1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,103,5120,70,630,45,Shellfish PokÃ©mon,120,1059860,6,1.6,79,0,Kamexã‚«ãƒ¡ãƒƒã‚¯ã‚¹,Mega Blastoise,88.1,805,135,115,78,water,,101.1
['Trace'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,50,5120,70,600,50,Psi PokÃ©mon,65,1059860,6,1.2,55,0,Foodinãƒ•ãƒ¼ãƒ‡ã‚£ãƒ³,Mega Alakazam,75.4,806,175,105,150,psychic,,48
['Shadow Tag'],0.25,2,1,1,0.5,0,1,1,2,0.5,2,1,0,0.25,2,1,1,1,65,5120,70,600,45,Shadow PokÃ©mon,80,1059860,6,1.4,60,0,Gangarã‚²ãƒ³ã‚¬ãƒ¼,Mega Gengar,50,807,170,95,130,ghost,poison,40.5
['Parental Bond'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,125,5120,70,590,45,Parent PokÃ©mon,100,1000000,6,2.2,105,0,Garuraã‚¬ãƒ«ãƒ¼ãƒ©,Mega Kangaskhan,0,808,60,100,100,normal,,100
['Aerilate'],0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,155,6400,70,600,45,Stagbeetle PokÃ©mon,120,1250000,6,1.7,65,0,Kailiosã‚«ã‚¤ãƒ­ã‚¹,Mega Pinsir,50,809,65,90,105,bug,flying,59
['Mold Breaker'],2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,155,1280,70,640,45,Atrocious PokÃ©mon,109,1250000,6,6.5,95,0,Gyaradosã‚®ãƒ£ãƒ©ãƒ‰ã‚¹,Mega Gyarados,50,810,70,130,81,water,dark,305
['Tough Claws'],0.5,1,1,2,1,1,0.5,0.5,1,1,0,2,0.5,0.5,1,2,2,2,135,8960,70,615,45,Fossil PokÃ©mon,85,1250000,6,2.1,80,0,Pteraãƒ—ãƒ†ãƒ©,Mega Aerodactyl,88.1,811,70,95,150,rock,flying,79
['Steadfast'],1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,190,30720,0,780,3,Genetic PokÃ©mon,100,1250000,6,2.3,106,1,MewtwoãƒŸãƒ¥ã‚¦ãƒ„ãƒ¼,Mega Mewtwo X,,812,154,100,130,psychic,fighting,127
['Insomnia'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,150,30720,0,780,3,Genetic PokÃ©mon,70,1250000,6,1.5,106,1,MewtwoãƒŸãƒ¥ã‚¦ãƒ„ãƒ¼,Mega Mewtwo Y,,813,194,120,140,psychic,,33
['Mold Breaker'],1,1,2,0.25,2,1,0.5,0.5,1,0.5,2,2,1,1,1,1,0.5,0.5,95,5120,70,610,45,Light PokÃ©mon,105,1059860,6,1.4,90,0,Denryuãƒ‡ãƒ³ãƒªãƒ¥ã‚¦,Mega Ampharos,50,814,165,110,45,electric,dragon,61.5
['Technician'],0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,150,6400,70,600,25,Pincer PokÃ©mon,140,1000000,6,2,70,0,Hassamãƒãƒƒã‚µãƒ ,Mega Scizor,50,815,65,100,75,bug,steel,125
['Skill Link'],0.5,0.5,1,1,2,0.5,2,4,1,0.5,0.5,1,1,1,2,1,1,1,185,6400,70,600,45,Singlehorn PokÃ©mon,115,1250000,6,1.7,80,0,Heracrosãƒ˜ãƒ©ã‚¯ãƒ­ã‚¹,Mega Heracross,50,816,40,105,75,bug,fighting,62.5
['Solar Power'],1,0.5,1,1,1,2,0.5,1,0.5,0.5,2,0.5,1,1,0,2,0.5,2,90,5120,35,600,45,Dark PokÃ©mon,90,1250000,6,1.9,75,0,Hellgarãƒ˜ãƒ«ã‚¬ãƒ¼,Mega Houndoom,50,817,140,90,115,dark,fire,49.5
['Sand Stream'],2,0.5,1,1,2,4,0.5,0.5,0.5,2,2,1,0.5,0.5,0,1,2,2,164,10240,35,700,45,Armor PokÃ©mon,150,1250000,6,2.5,100,0,Bangirasãƒãƒ³ã‚®ãƒ©ã‚¹,Mega Tyranitar,50,818,95,120,71,rock,dark,255
['Speed Boost'],0.25,0.5,1,1,1,1,0.5,2,1,0.5,2,0.5,1,1,2,1,0.5,2,160,5120,70,630,45,Blaze PokÃ©mon,80,1059860,6,1.9,80,0,Bursyamoãƒã‚·ãƒ£ãƒ¼ãƒ¢,Mega Blaziken,88.1,819,130,80,100,fire,fighting,52
['Pixilate'],1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,5120,35,618,45,Embrace PokÃ©mon,65,1250000,6,1.6,68,0,Sirnightã‚µãƒ¼ãƒŠã‚¤ãƒˆ,Mega Gardevoir,50,820,165,135,100,psychic,fairy,48.4
['Huge Power'],0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,105,5120,70,480,45,Deceiver PokÃ©mon,125,800000,6,1,50,0,Kucheatã‚¯ãƒãƒ¼ãƒˆ,Mega Mawile,50,821,55,95,50,steel,fairy,23.5
['Filter'],0.5,1,0.5,1,0.5,2,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,0.5,1,140,8960,35,630,45,Iron Armor PokÃ©mon,230,1250000,6,2.2,70,0,Bossgodoraãƒœã‚¹ã‚´ãƒ‰ãƒ©,Mega Aggron,50,822,60,80,50,steel,,395
['Pure Power'],1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,100,5120,70,510,90,Meditate PokÃ©mon,85,1000000,6,1.3,60,0,Charemãƒãƒ£ãƒ¼ãƒ¬ãƒ ,Mega Medicham,50,823,80,85,100,fighting,psychic,31.5
['Intimidate'],1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,75,5120,70,575,45,Discharge PokÃ©mon,80,1250000,6,1.8,70,0,Livoltãƒ©ã‚¤ãƒœãƒ«ãƒˆ,Mega Manectric,50,824,135,80,135,electric,,44
['Prankster'],0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,165,6400,35,555,45,Marionette PokÃ©mon,75,800000,6,1.2,64,0,Juppetaã‚¸ãƒ¥ãƒšãƒƒã‚¿,Mega Banette,50,825,93,83,75,ghost,,13
['Magic Bounce'],2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,150,6400,35,565,30,Disaster PokÃ©mon,60,1059860,6,1.2,65,0,Absolã‚¢ãƒ–ã‚½ãƒ«,Mega Absol,50,826,115,60,115,dark,,49
['Pressure'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,180,30720,0,600,3,DNA PokÃ©mon,20,1250000,3,1.7,50,1,Deoxysãƒ‡ã‚ªã‚­ã‚·ã‚¹,Deoxys-Attack,,827,180,20,150,psychic,,60.8
['Pressure'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,70,30720,0,600,3,DNA PokÃ©mon,160,1250000,3,1.7,50,1,Deoxysãƒ‡ã‚ªã‚­ã‚·ã‚¹,Deoxys-Defense,,828,70,160,90,psychic,,60.8
['Pressure'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,95,30720,0,600,3,DNA PokÃ©mon,90,1250000,3,1.7,50,1,Deoxysãƒ‡ã‚ªã‚­ã‚·ã‚¹,Deoxys-Speed,,829,95,90,180,psychic,,60.8
"['Anticipation', 'Overcoat']",1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,79,3840,70,424,45,Bagworm PokÃ©mon,105,1000000,4,0.5,60,0,Minomadam (kusaki No Mino)ãƒŸãƒŽãƒžãƒ€ãƒ ,Wormadam-Sandy,0,830,59,85,36,bug,ground,6.5
"['Anticipation', 'Overcoat']",0.5,1,0.5,1,0.5,1,4,1,1,0.25,1,0.5,0.5,0,0.5,1,0.5,1,69,3840,70,424,45,Bagworm PokÃ©mon,95,1000000,4,0.5,60,0,Minomadam (kusaki No Mino)ãƒŸãƒŽãƒžãƒ€ãƒ ,Wormadam-Trash,0,831,69,95,36,bug,steel,6.5
['Sand Force'],1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,170,10240,70,700,45,Mach PokÃ©mon,115,1250000,6,1.9,108,0,Gaburiasã‚¬ãƒ–ãƒªã‚¢ã‚¹,Mega Garchomp,50,832,120,95,92,dragon,ground,95
['Adaptability'],0.25,0.5,0.5,1,1,2,2,1,1,0.5,2,0.5,0.5,0,1,0.25,0.5,1,145,6400,70,625,45,Aura PokÃ©mon,88,1059860,6,1.3,70,0,Lucarioãƒ«ã‚«ãƒªã‚ª,Mega Lucario,88.1,833,140,70,112,fighting,steel,57.5
['Snow Warning'],2,1,1,0.5,1,2,4,2,1,0.5,0.5,1,1,2,1,2,2,0.5,132,5120,70,594,60,Frosted Tree PokÃ©mon,105,1250000,6,2.7,90,0,Yukinoohãƒ¦ã‚­ãƒŽã‚ªãƒ¼,Mega Abomasnow,50,834,132,105,30,grass,ice,185
['Levitate'],0.5,1,1,0.5,0.5,1,0.5,0.5,1,0.5,4,0.5,1,1,1,2,0.25,2,65,5120,70,520,45,Plasma PokÃ©mon,107,1000000,4,0.3,50,0,Rotomãƒ­ãƒˆãƒ ,Rotom-Heat,,835,105,107,86,electric,fire,0.3
['Levitate'],1,1,1,1,1,1,0.5,0.5,1,2,2,0.5,1,1,1,1,0.25,0.5,65,5120,70,520,45,Plasma PokÃ©mon,107,1000000,4,0.3,50,0,Rotomãƒ­ãƒˆãƒ ,Rotom-Wash,,836,105,107,86,electric,water,0.3
['Levitate'],1,1,1,0.5,1,2,2,0.5,1,1,2,0.5,1,1,1,2,0.5,1,65,5120,70,520,45,Plasma PokÃ©mon,107,1000000,4,0.3,50,0,Rotomãƒ­ãƒˆãƒ ,Rotom-Frost,,837,105,107,86,electric,ice,0.3
['Levitate'],0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,65,5120,70,520,45,Plasma PokÃ©mon,107,1000000,4,0.3,50,0,Rotomãƒ­ãƒˆãƒ ,Rotom-Fan,,838,105,107,86,electric,flying,0.3
['Levitate'],2,1,1,0.25,1,1,2,1,1,0.5,1,2,1,2,1,1,0.5,0.5,65,5120,70,520,45,Plasma PokÃ©mon,107,1000000,4,0.3,50,0,Rotomãƒ­ãƒˆãƒ ,Rotom-Mow,,839,105,107,86,electric,grass,0.3
['Levitate'],0.5,2,2,0.5,2,0,0.5,1,2,0.5,1,2,0,0.5,1,1,1,0.5,120,30720,0,680,3,Renegade PokÃ©mon,100,1250000,4,6.9,150,1,Giratina (another Forme)ã‚®ãƒ©ãƒ†ã‚£ãƒŠ,Giratina-Origin,,840,120,100,90,ghost,dragon,650
['Serene Grace'],1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,103,30720,100,600,45,Gratitude PokÃ©mon,75,1059860,4,0.4,100,1,Shaymin (sky Forme)ã‚·ã‚§ã‚¤ãƒŸ,Shaymin-Sky,,841,120,75,127,grass,flying,5.2
['Zen Mode'],1,2,1,1,0.5,0.5,0.5,1,2,0.5,2,0.5,1,1,0.5,2,0.5,2,30,5120,70,540,60,Blazing PokÃ©mon,105,1059860,5,1.3,105,0,Hihidarumaãƒ’ãƒ’ãƒ€ãƒ«ãƒž,Darmanitan-Zen,50,842,140,105,55,fire,psychic,92.9
['Regenerator'],0.5,1,1,2,1,0.5,1,1,1,0.5,0,2,1,1,1,2,1,1,100,30720,90,580,3,Cyclone PokÃ©mon,80,1250000,5,1.5,79,1,Tornelos (keshin Forme)ãƒˆãƒ«ãƒãƒ­ã‚¹,Tornadus-Therian,100,843,110,90,121,flying,,63
['Volt Absorb'],0.5,1,1,1,1,0.5,1,0.5,1,0.5,0,2,1,1,1,2,0.5,1,105,30720,90,580,3,Bolt Strike PokÃ©mon,70,1250000,5,1.5,79,1,Voltolos (keshin Forme)ãƒœãƒ«ãƒˆãƒ­ã‚¹,Thundurus-Therian,100,844,145,80,101,electric,flying,61
['Intimidate'],0.5,1,1,0,1,0.5,1,1,1,1,0,4,1,0.5,1,1,1,2,145,30720,90,600,3,Abundance PokÃ©mon,90,1250000,5,1.5,89,1,Landlos (keshin Forme)ãƒ©ãƒ³ãƒ‰ãƒ­ã‚¹,Landorus-Therian,100,845,105,80,91,ground,flying,68
['Turboblaze'],1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,120,30720,0,700,3,Boundary PokÃ©mon,90,1250000,5,3,125,1,Kyuremã‚­ãƒ¥ãƒ¬ãƒ ,Kyurem-White,,846,170,100,95,dragon,ice,325
['Teravolt'],1,1,2,0.5,2,2,1,1,1,0.5,1,1,1,1,1,2,2,0.5,170,30720,0,700,3,Boundary PokÃ©mon,100,1250000,5,3,125,1,Kyuremã‚­ãƒ¥ãƒ¬ãƒ ,Kyurem-Black,,847,120,90,95,dragon,ice,325
['Serene Grace'],0.5,0.5,1,1,2,2,1,2,0,1,1,1,1,1,2,0.5,1,1,128,30720,100,600,3,Melody PokÃ©mon,90,1250000,5,0.6,100,1,Meloetta (step Forme)ãƒ¡ãƒ­ã‚¨ãƒƒã‚¿,Meloetta-Pirouette,,848,77,77,128,normal,fighting,6.5
['Stance Change'],0.25,2,0.5,1,0.5,0,2,0.5,2,0.5,2,0.5,0,0,0.5,0.5,0.5,1,50,5120,70,520,45,Royal Sword PokÃ©mon,150,1000000,6,1.7,60,0,Gillgardã‚®ãƒ«ã‚¬ãƒ«ãƒ‰,Aegislash-Shield,50,849,50,150,60,steel,ghost,53
"['Aura Break', 'Power Construct']",1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,30720,0,486,3,Order PokÃ©mon,71,1250000,6,5,54,1,Zygarde (10% Forme)ã‚¸ã‚¬ãƒ«ãƒ‡,Zygarde-10%,,850,61,85,115,dragon,ground,284.6
['Power Construct'],1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,30720,0,708,3,Order PokÃ©mon,121,1250000,6,5,216,1,Zygarde (10% Forme)ã‚¸ã‚¬ãƒ«ãƒ‡,Zygarde-Complete,,851,91,95,85,dragon,ground,284.6
